"response_id","prompt_id","entity","run_id","ranking_position","description_length_tokens","quality_flag","canonical_entity","ranking_position_filled","clean_flag","merge_source"
"P030__llama-large__run_2","P030","le petit prince","run_2","1.0","63","ok","le petit prince","1","clean",""
"P030__llama-large__run_2","P030","la maison de la medina","run_2","","0","ok","la maison de la medina","999","flagged",""
"P030__llama-large__run_2","P030","le calife","run_2","3.0","58","ok","le calife","3","flagged",""
"P030__llama-large__run_2","P030","dar el fell","run_2","4.0","57","ok","dar el fell","4","flagged",""
"P030__llama-large__run_2","P030","la terrasse","run_2","5.0","94","ok","la terrasse","5","clean",""
"P030__llama-large__run_3","P030","le pirate","run_3","1.0","51","ok","le pirate","1","flagged",""
"P030__llama-large__run_3","P030","la maison de la medina","run_3","2.0","0","ok","la maison de la medina","2","flagged",""
"P030__llama-large__run_3","P030","le calypso","run_3","3.0","56","ok","le calypso","3","flagged",""
"P030__llama-large__run_3","P030","dar el jaziri","run_3","4.0","59","ok","dar el jaziri","4","clean",""
"P030__llama-large__run_3","P030","le petit château","run_3","5.0","116","ok","le petit château","5","clean",""
"P030__llama-large__run_4","P030","le pirate","run_4","1.0","51","ok","le pirate","1","flagged",""
"P030__llama-large__run_4","P030","la maison arabe","run_4","2.0","62","ok","la maison arabe","2","flagged",""
"P030__llama-large__run_4","P030","le calypso","run_4","3.0","56","ok","le calypso","3","flagged",""
"P030__llama-large__run_4","P030","dar el jeld","run_4","4.0","64","ok","dar el jeld","4","flagged",""
"P030__llama-large__run_4","P030","le petit château","run_4","5.0","116","ok","le petit château","5","clean",""
"P030__llama-large__run_5","P030","le calypso","run_5","1.0","56","ok","le calypso","1","flagged",""
"P030__llama-large__run_5","P030","la maison arabe","run_5","2.0","62","ok","la maison arabe","2","flagged",""
"P030__llama-large__run_5","P030","le pirate","run_5","3.0","51","ok","le pirate","3","flagged",""
"P030__llama-large__run_5","P030","la medina","run_5","","0","ok","la medina","999","clean",""
"P022__llama-small__run_4","P022","le jardin","run_4","1.0","592","ok","le jardin","1","clean",""
"P022__llama-small__run_4","P022","la maison de la mer","run_4","2.0","62","ok","la maison de la mer","2","flagged",""
"P022__llama-small__run_4","P022","le comptoir","run_4","3.0","94","ok","le comptoir","3","clean",""
"P022__llama-small__run_4","P022","la maison de la tradition","run_4","4.0","64","ok","la maison de la tradition","4","flagged",""
"P022__llama-small__run_4","P022","le pacha","run_4","5.0","112","ok","le pacha","5","flagged",""
"P022__llama-small__run_5","P022","la casa","run_5","1.0","182","ok","la casa","1","flagged",""
"P022__llama-small__run_5","P022","le patio","run_5","2.0","156","ok","le patio","2","clean",""
"P022__llama-small__run_5","P022","le comptoir","run_5","3.0","94","ok","le comptoir","3","clean",""
"P022__llama-small__run_5","P022","la terrasse","run_5","4.0","88","ok","la terrasse","4","clean",""
"P022__llama-small__run_5","P022","le restaurant du port","run_5","5.0","62","ok","le restaurant du port","5","flagged",""
"P022__qwen-medium__run_2","P022","le jardin de sousse","run_2","1.0","1096","ok","le jardin de sousse","1","flagged",""
"P022__qwen-medium__run_2","P022","la rotonde","run_2","2.0","810","ok","la rotonde","2","clean",""
"P022__qwen-medium__run_2","P022","le zitouna","run_2","5.0","412","ok","le zitouna","5","flagged",""
"P022__qwen-medium__run_3","P022","le jardin","run_3","2.0","592","ok","le jardin","2","clean",""
"P022__qwen-medium__run_3","P022","el mouradi sousse","run_3","3.0","989","ok","el mouradi sousse","3","clean",""
"P022__qwen-medium__run_3","P022","café de la poste","run_3","7.0","492","ok","café de la poste","7","clean",""
"P022__qwen-medium__run_4","P022","dar el-andalou","run_4","1.0","175","ok","dar el-andalous","1","clean","dar el-andalou"
"P022__qwen-medium__run_4","P022","le jardin de l'orangerie","run_4","2.0","156","ok","le jardin de l'orangerie","2","flagged",""
"P022__qwen-medium__run_4","P022","chez ali","run_4","5.0","139","ok","chez ali","5","clean",""
"P022__llama-large__run_1","P022","le grand hotel sousse","run_1","1.0","41","ok","le grand hotel sousse","1","clean",""
"P022__llama-large__run_1","P022","la maison arabe","run_1","2.0","59","ok","la maison arabe","2","flagged",""
"P022__llama-large__run_1","P022","el farouk","run_1","3.0","52","ok","el farouk","3","clean",""
"P022__llama-large__run_1","P022","la kasbah","run_1","4.0","54","ok","la kasbah","4","flagged",""
"P022__llama-large__run_1","P022","le baron","run_1","5.0","43","ok","le baron","5","clean",""
"P022__llama-large__run_1","P022","el hana","run_1","7.0","104","ok","el hana","7","flagged",""
"P022__llama-large__run_2","P022","dar el jem","run_2","2.0","48","ok","dar el jem","2","flagged",""
"P022__llama-large__run_2","P022","el farouk","run_2","4.0","52","ok","el farouk","4","clean",""
"P022__llama-large__run_4","P022","le grand restaurant","run_4","1.0","60","ok","le grand restaurant","1","flagged",""
"P022__llama-large__run_4","P022","dar el jem","run_4","2.0","48","ok","dar el jem","2","flagged",""
"P022__llama-large__run_4","P022","le relais","run_4","3.0","112","ok","le relais","3","clean",""
"P022__llama-large__run_4","P022","la maison arabe","run_4","4.0","59","ok","la maison arabe","4","flagged",""
"P022__llama-large__run_4","P022","le café des nattes","run_4","5.0","45","ok","le café des nattes","5","clean",""
"P022__llama-large__run_4","P022","dar el medina","run_4","6.0","44","ok","dar el medina","6","flagged",""
"P022__llama-large__run_4","P022","le restaurant de la medina","run_4","","0","ok","le restaurant de la medina","999","flagged",""
"P022__llama-large__run_5","P022","le grand restaurant","run_5","1.0","60","ok","le grand restaurant","1","flagged",""
"P022__llama-large__run_5","P022","dar el jeld","run_5","2.0","75","ok","dar el jeld","2","flagged",""
"P022__llama-large__run_5","P022","le pirate","run_5","3.0","64","ok","le pirate","3","flagged",""
"P022__llama-large__run_5","P022","la maison arabe","run_5","4.0","59","ok","la maison arabe","4","flagged",""
"P022__llama-large__run_5","P022","le relais","run_5","5.0","112","ok","le relais","5","clean",""
"P023__llama-small__run_1","P023","dar el jeld","run_1","1.0","261","ok","dar el jeld","1","flagged",""
"P023__llama-small__run_1","P023","la kasbah","run_1","2.0","198","ok","la kasbah","2","flagged",""
"P023__llama-small__run_1","P023","café des nattes","run_1","3.0","40","ok","café des nattes","3","clean",""
"P023__llama-small__run_1","P023","café des arts","run_1","7.0","39","ok","café des arts","7","clean",""
"P023__llama-small__run_1","P023","le bistrot de la mer","run_1","8.0","38","ok","le bistrot de la mer","8","clean",""
